username,likes,comment,publishedAt,updatedAt,viewerRating,parentId,comment_id,word_count,cleaned_comment,topic_nmf,topic_kmeans,topic_word2vec_kmeans,sentiment,sentiment_vader
@Toto-95,0,cause it tastes like shit !,2021-04-18T11:21:14Z,2021-04-18T11:21:14Z,none,,3792,6,cause taste shit,3,6,8,-0.25,-0.3382
@lunawolff4358,0,Vegan chocolate: hEh,2021-04-18T11:19:26Z,2021-04-18T11:19:26Z,none,,3793,3,vegan chocolate heh,0,2,1,0.0,-0.1531
@josephbenjamin2934,0,"It’s insulting to even compare Hersey’s to
Dairy Milk",2021-04-18T11:06:01Z,2021-04-18T11:06:01Z,none,,3794,9,insulting even compare hersey dairy milk,7,4,6,-1.0,-0.4939
@dutchgamer842,0,"I'm from Europe and hate milk chocolate in general, also Cadbury is British and British chocolate does not taste that well either.
On the import section the only US import bars that don't taste well are the plain Hershey bars",2021-04-18T10:52:54Z,2021-04-18T10:52:54Z,none,,3795,40,europe hate milk chocolate general also cadbury british british chocolate taste well either import section u import bar taste well plain hershey bar,7,6,0,-0.16071428571428573,-0.7452
@vikingspa,0,"I grew up in Germany and live in Italy now... I tasted both American and British chocolate. I didn't like either of them! But at least I know now why the American one had that strange taste to it 😁 the British one was simply too sweet.
I stick to the German chocolate 😉 what is the difference there??",2021-04-18T10:48:06Z,2021-04-18T10:48:06Z,none,,3796,59,grew germany live italy tasted american british chocolate least know american one strange taste british one simply sweet stick german chocolate difference,4,2,0,0.013636363636363636,0.4399
@seapop2629,0,Now I want to taste hershey,2021-04-18T10:45:48Z,2021-04-18T10:45:48Z,none,,3797,6,want taste hershey,1,6,6,0.0,0.0772
@ssr8555,0,So what you're telling me is that Americans like the taste of vomit,2021-04-18T10:29:11Z,2021-04-18T10:29:11Z,none,,3798,13,telling american taste vomit,6,7,5,0.0,0.3612
@madcat1865,0,It’s not just Europeans. I’m American and stay away from American chocolate if I have the option. It tastes gross in comparison.,2021-04-18T10:21:56Z,2021-04-18T10:21:56Z,none,,3799,22,european american stay away american chocolate option taste gross comparison,4,9,5,0.0,-0.4767
@VeritasQuasitor,0,Did anyone else think the thumbnail her something to do with Alphabet soup at first glance,2021-04-18T10:20:46Z,2021-04-18T10:20:46Z,none,,3800,16,anyone else think thumbnail something alphabet soup first glance,9,1,8,0.25,0.0
@xano2921,0,"It tastes like vomit, literal human sick D:",2021-04-18T10:17:31Z,2021-04-18T10:17:31Z,none,,3801,8,taste vomit literal human sick,6,7,8,-0.35714285714285715,0.2808
@joanaloneathome,0,"european and american chocolate companies competing about who has the best chocolate

swiss chocolate companies: *laughing in superior*",2021-04-18T10:15:59Z,2021-04-18T10:15:59Z,none,,3802,18,european american chocolate company competing best chocolate swiss chocolate company laughing superior,0,8,0,0.425,0.6369
@SNORKYMEDIA,0,after eating Cadbury all my life Hersheys tasted like brown wax.....,2021-04-18T10:04:13Z,2021-04-18T10:04:13Z,none,,3803,11,eating cadbury life hershey tasted brown wax,2,5,6,0.0,0.3612
@lolsaXx,0,"Cadbury is the worst ""european"" chocholate to compare Hershey too.",2021-04-18T09:28:59Z,2021-04-18T09:28:59Z,none,,3804,10,cadbury worst european chocholate compare hershey,5,3,0,-0.5,-0.6249
@bartekbab1448,0,/Meanwile European eating 80% swiss dark chocolate/ what on earth are these products you just showed? It’s like trash food,2021-04-18T09:27:43Z,2021-04-18T09:28:29Z,none,,3805,20,meanwile european eating swiss dark chocolate earth product showed trash food,5,1,2,-0.075,0.3612
@jinxingxuelang,1,"Cheddar: picks Cadbury to represent European chocolate
Europeans: 👁️👄👁️",2021-04-18T09:25:14Z,2021-04-18T09:25:14Z,none,,3806,9,cheddar pick cadbury represent european chocolate european,5,3,5,0.0,0.0
@dreadpiratetjoris,0,The old American ‘quantity over quality’,2021-04-18T09:23:06Z,2021-04-18T09:23:06Z,none,,3807,6,old american quantity quality,4,1,0,0.05,0.0
@ndriod,0,"5:06 Michel not Micheal, it's a sh sound :p",2021-04-18T09:11:23Z,2021-04-18T09:12:02Z,none,,3808,9,michel micheal sh sound p,7,1,1,0.575,0.34
@deechonada,0,so capitalism,2021-04-18T08:06:10Z,2021-04-18T08:06:10Z,none,,3809,2,capitalism,9,1,7,0.0,0.0
@antonbona3314,0,European chocolate = Cadbury UK? I don't know hun!,2021-04-18T07:56:42Z,2021-04-18T07:56:42Z,none,,3810,9,european chocolate cadbury uk know hun,5,3,6,0.0,0.0
@explorer806,0,"It was when you said ""crayon manufacturer"" that the penny dropped.",2021-04-18T07:23:37Z,2021-04-18T07:23:37Z,none,,3811,11,said crayon manufacturer penny dropped,8,1,6,0.0,0.0
@tinfoilhomer1535,0,vegetable oil makes chocolate taste crap,2021-04-18T07:22:09Z,2021-04-18T07:22:09Z,none,,3812,6,vegetable oil make chocolate taste crap,1,6,0,-0.8,-0.3818
@markharris1223,0,What on earth is causing the chronic throat problems amongst American women?,2021-04-18T07:07:14Z,2021-04-18T07:07:14Z,none,,3813,12,earth causing chronic throat problem amongst american woman,4,1,5,0.0,-0.4019
@lctree9252,0,"I can’t eat Hershey chocolate.  It tastes like machine grease to me.  I prefer European chocolate because I grew up eating Cadbury’s, or Mackintosh.  I believe that Belgian chocolate is good, but I prefer Swiss.",2021-04-18T06:57:15Z,2021-04-18T06:57:15Z,none,,3814,35,eat hershey chocolate taste machine grease prefer european chocolate grew eating cadbury mackintosh believe belgian chocolate good prefer swiss,0,0,0,0.35,0.4019
@dem4xed,0,Could we please not consider uk chocolate european chocolate. I live in central europe and have never seen a cadbury bar.,2021-04-18T06:46:50Z,2021-04-18T06:46:50Z,none,,3815,21,could please consider uk chocolate european chocolate live central europe never seen cadbury bar,8,3,8,0.04545454545454545,0.3182
@THISISNIOSE,0,American chocolate tastes like vomit because Americans like the taste of vomit?,2021-04-18T06:03:40Z,2021-04-18T06:03:40Z,none,,3816,12,american chocolate taste vomit american taste vomit,6,7,8,0.0,0.6124
@pablotejano7461,0,When I was in america and bought a kitkat it taste so sweet i couldn't even take another bite,2021-04-18T02:47:35Z,2021-04-18T02:47:35Z,none,,3817,19,america bought kitkat taste sweet even take bite,1,6,4,0.35,0.5949
@WildTaltos,0,The only Americans who have an excuse for liking American chocolate are children who don't know any better.,2021-04-18T01:53:38Z,2021-04-18T01:53:38Z,none,,3818,18,american excuse liking american chocolate child know better,4,2,8,0.1125,0.1516
@loganr5783,0,Canadian here... I don't think I've ever had European chocolate what would yall recommend? I don't wanna die only eating dog ass puke chocolate an never know good chocolates.,2021-04-18T00:32:30Z,2021-04-18T00:32:30Z,none,,3819,29,canadian think ever european chocolate would yall recommend wanna die eating dog puke chocolate never know good chocolate,5,0,8,0.2333333333333333,-0.5661
@eUploads,0,Hersheys is seriously one of the most disgusting things I've tasted. Can't believe people in America eat this.,2021-04-17T23:25:35Z,2021-04-17T23:25:35Z,none,,3820,18,hershey seriously one disgusting thing tasted believe people america eat,2,5,2,-0.27777777777777773,-0.659
@sarahnoia3495,0,"I've tasted American chocolate once and it tasted like plastic. Even the cheapest chocolate here tastes a million times better to me, but I guess it also depends in what you are used to. Try Zotter chocolate, for example, and you won't eat American chocolate again. It's expensive (handmade) but very delicious and worth it in my opinion. I like Milka too. Although the price is normal and you can get it everywhere here, it still tastes good.",2021-04-17T23:23:34Z,2021-04-17T23:23:34Z,none,,3821,78,tasted american chocolate tasted plastic even cheapest chocolate taste million time better guess also depends used try zotter chocolate example eat american chocolate expensive handmade delicious worth opinion milka price normal get everywhere still taste good,1,2,0,0.26875,0.9586
@ZeMakerpen,0,new fav 'actually' drinking game,2021-04-17T23:07:32Z,2021-04-17T23:07:46Z,none,,3822,5,new fav actually drinking game,3,1,9,-0.08787878787878789,0.4588
@mockupguy3577,0,"Sweden calling: almost all foreign chocolate except Belgian has a funny taste, like milk powder or something not fresh.",2021-04-17T22:52:46Z,2021-04-17T22:52:46Z,none,,3823,19,sweden calling almost foreign chocolate belgian funny taste milk powder something fresh,7,4,8,-0.008333333333333331,0.5327
@attabanana4709,0,"I never liked chocolate as a kid because I thought it tasted like vomit.  I have grown accustomed to the taste, and can now eat Hershey's.",2021-04-17T22:51:53Z,2021-04-17T22:51:53Z,none,,3824,26,never liked chocolate kid thought tasted vomit grown accustomed taste eat hershey,6,7,0,-0.3,0.0433
@PixelPumpkin,0,"Cadbury being used as the gold standard here and it's only marginally better than Hershey's, lol.

Signed, Germans laughing at English chocolate, Swiss laughing at German chocolate, and Belgians laughing at Swiss chocolate...",2021-04-17T22:48:38Z,2021-04-17T22:48:38Z,none,,3825,33,cadbury used gold standard marginally better hershey lol signed german laughing english chocolate swiss laughing german chocolate belgian laughing swiss chocolate,0,1,0,0.21666666666666667,0.9326
@vintyprod,0,what do you mean weighed evaporated vs liquid? since when is 1kg of steam not equal to 1kg of liquid water?,2021-04-17T22:42:10Z,2021-04-17T22:42:28Z,none,,3826,21,mean weighed evaporated v liquid kg steam equal kg liquid water,7,1,8,-0.15625,0.0
@ivoivanov7407,0,"10%, 20% ?!? This can't be sold in EU as ""chocolate"", even the ""milk chocolate"" should be with 30% or more cocoa. So, you're comparing... junk sweet bars, not chocolates.",2021-04-17T22:31:43Z,2021-04-17T22:31:43Z,none,,3827,30,sold eu chocolate even milk chocolate cocoa comparing junk sweet bar chocolate,7,4,6,0.425,0.565
@Guhonter,0,"When I was as a KFOR soldier in the Kosovo in early 2000 I visited the US Base there for a sunday lunch with a couple of fellow officers. Of course we had burgers, like pretty much all the non- us soldiers that day ;) For desert I got me a bowl of chocolate pudding with 2 spoons of what I thought was whipped cream. The pudding was super dark and moved like jello, but it was so over the top sweet it was plain inedible for me. No chocolate taste to be found, pure sugar. And the whipped cream was a sugar bomb as well.... When I got back to our base I made sure to grab me a Dany + Sahne (the excellent german equivalent of that terrible dessert)!",2021-04-17T22:20:16Z,2021-04-17T22:21:33Z,none,,3828,131,kfor soldier kosovo early visited u base sunday lunch couple fellow officer course burger pretty much non u soldier day desert got bowl chocolate pudding spoon thought whipped cream pudding super dark moved jello top sweet plain inedible chocolate taste found pure sugar whipped cream sugar bomb well got back base made sure grab dany sahne excellent german equivalent terrible dessert,1,1,0,0.04313725490196078,0.8789
@nobo1682,0,"all this explains is that your gut biome determines your taste, and what you eat determines your gut biome..... so your gut biome is kinda like a second brain that can affect your decisions, and it's not like your intestines looks kinda like a brain",2021-04-17T22:18:05Z,2021-04-17T22:20:26Z,none,,3829,45,explains gut biome determines taste eat determines gut biome gut biome kinda second brain affect decision intestine look kinda brain,1,1,8,0.0,0.6829
@SmartArtzzz,0,I’m American and American chocolate is disgusting.,2021-04-17T21:59:20Z,2021-04-17T21:59:20Z,none,,3830,7,american american chocolate disgusting,4,2,8,-0.3333333333333333,-0.5267
@susanclay6959,0,I have had lots of different brands of European chocolate and  Cadbury  is not the best.  I still like Hershey's but  there are definitely better chocolates than Cadbury and Hershey which I rate equally because neither are high end chocolate.,2021-04-17T21:55:09Z,2021-04-17T21:55:09Z,none,,3831,40,lot different brand european chocolate cadbury best still hershey definitely better chocolate cadbury hershey rate equally high end chocolate,8,3,6,0.27666666666666667,0.7885
@imanethe1175,0,"I tasted American chocolate once, my grandpa brought some from his trip there :  EWW it tasted like frigging plastic 😐

Even Cadbury tastes bad compared to our chocolate in Swiss, Belgium and Swiss.",2021-04-17T21:44:12Z,2021-04-17T21:49:56Z,none,,3832,34,tasted american chocolate grandpa brought trip eww tasted frigging plastic even cadbury taste bad compared chocolate swiss belgium swiss,9,6,6,-0.3499999999999999,-0.25
@Diverso3000,242,A colleague came back from a trip to the US and she brought back some Hershey's chocolate. I genuinely thought it tasted like vomit,2021-04-17T21:31:26Z,2021-04-17T21:31:26Z,none,,3833,24,colleague came back trip u brought back hershey chocolate genuinely thought tasted vomit,6,5,8,0.13333333333333333,0.3612
@didiwin78,0,"America doesn't love and adore hershey chocolate, it's affordable. If we want good chocolate it costs at least twice as much.",2021-04-17T21:25:46Z,2021-04-17T21:25:46Z,none,,3834,21,america love adore hershey chocolate affordable want good chocolate cost least twice much,0,0,6,0.27499999999999997,-0.4753
@erin-iq8tm,0,omg thats why parmesan always tasted like sick,2021-04-17T21:06:37Z,2021-04-17T21:06:37Z,none,,3835,8,omg thats parmesan always tasted sick,2,1,5,-0.7142857142857143,-0.2023
